## HSCPM5 efficiencies
## x	y	z	 effi
2605.0	1950.0	280.0	0.0
2605.0	1950.0	300.0	0.0
2605.0	1950.0	320.0	0.0
2605.0	1950.0	340.0	0.0
2605.0	1950.0	360.0	0.0
2605.0	1950.0	380.0	0.0
2605.0	1950.0	400.0	0.0
2605.0	1950.0	430.0	0.0
2605.0	2000.0	50.0	0.0
2605.0	2000.0	70.0	0.0
2605.0	2000.0	100.0	0.0
2605.0	2000.0	140.0	0.0
2605.0	2000.0	170.0	0.0
2605.0	2000.0	200.0	0.0
2605.0	2000.0	240.0	0.0
2605.0	2000.0	280.0	0.0
2605.0	2000.0	300.0	0.0
2605.0	2000.0	320.0	0.0
2605.0	2000.0	340.0	0.0
2605.0	2000.0	360.0	0.0
2605.0	2000.0	380.0	0.0
2605.0	2000.0	400.0	0.0
2605.0	2000.0	430.0	0.0
2605.0	2000.0	480.0	0.119
2605.0	2000.0	640.0	0.388
2605.0	2000.0	850.0	0.594
2605.0	2000.0	960.0	0.593
2605.0	2000.0	1100.0	0.53
2605.0	2000.0	1400.0	0.238
2605.0	2000.0	1500.0	0.163
2605.0	2000.0	1700.0	0.123
2605.0	2000.0	1900.0	0.0434
2605.0	2050.0	50.0	0.0
2605.0	2050.0	70.0	0.0
2605.0	2050.0	100.0	0.0
2605.0	2050.0	140.0	0.0
2605.0	2050.0	170.0	0.0
2605.0	2050.0	200.0	0.0
2605.0	2050.0	240.0	0.0
2605.0	2050.0	280.0	0.0
2605.0	2050.0	300.0	0.0
2605.0	2050.0	320.0	0.0
2605.0	2050.0	340.0	0.0
2605.0	2050.0	360.0	0.0
2605.0	2050.0	380.0	0.0
2605.0	2050.0	400.0	0.0
2605.0	2050.0	430.0	0.0
2605.0	2050.0	480.0	0.0968
2605.0	2100.0	50.0	0.0
2605.0	2100.0	70.0	0.0
2605.0	2100.0	100.0	0.0
2605.0	2100.0	140.0	0.0
2605.0	2100.0	170.0	0.0
2605.0	2100.0	200.0	0.0
2605.0	2100.0	240.0	0.0
2605.0	2100.0	280.0	0.0
2605.0	2100.0	300.0	0.0
2605.0	2100.0	320.0	0.0
2605.0	2100.0	340.0	0.0
2605.0	2100.0	360.0	0.0
2605.0	2100.0	380.0	0.0
2605.0	2100.0	400.0	0.0
2605.0	2100.0	430.0	0.0
2605.0	2100.0	480.0	0.0758
2605.0	2150.0	50.0	0.0
2605.0	2150.0	70.0	0.0
2605.0	2150.0	100.0	0.0
2605.0	2150.0	140.0	0.0
2605.0	2150.0	170.0	0.0
2605.0	2150.0	200.0	0.0
2605.0	2150.0	240.0	0.0
2605.0	2150.0	280.0	0.0
2605.0	2150.0	300.0	0.0
2605.0	2150.0	320.0	0.0
2605.0	2150.0	340.0	0.0
2605.0	2150.0	360.0	0.0
2605.0	2150.0	380.0	0.0
2605.0	2150.0	400.0	0.0
2605.0	2150.0	430.0	0.0
2605.0	2150.0	480.0	0.0619
2605.0	2200.0	50.0	0.0
2605.0	2200.0	70.0	0.0
2605.0	2200.0	100.0	0.0
2605.0	2200.0	140.0	0.0
2605.0	2200.0	170.0	0.0
2605.0	2200.0	200.0	0.0
2605.0	2200.0	240.0	0.0
2605.0	2200.0	280.0	0.0
2605.0	2200.0	300.0	0.0
2605.0	2200.0	320.0	0.0
2605.0	2200.0	340.0	0.0
2605.0	2200.0	360.0	0.0
2605.0	2200.0	380.0	0.0
2605.0	2200.0	400.0	0.0
2605.0	2200.0	430.0	0.0
2605.0	2200.0	480.0	0.0479
2605.0	2250.0	50.0	0.0
2605.0	2250.0	70.0	0.0
2605.0	2250.0	100.0	0.0
2605.0	2250.0	140.0	0.0
2605.0	2250.0	170.0	0.0
2605.0	2250.0	200.0	0.0
2605.0	2250.0	240.0	0.0
2605.0	2250.0	280.0	0.0
2605.0	2250.0	300.0	0.0
2605.0	2250.0	320.0	0.0
2605.0	2250.0	340.0	0.0
2605.0	2250.0	360.0	0.0
2605.0	2250.0	380.0	0.0
2605.0	2250.0	400.0	0.0
2605.0	2250.0	430.0	0.0
2605.0	2250.0	480.0	0.0376
2605.0	2300.0	50.0	0.0
2605.0	2300.0	70.0	0.0
2605.0	2300.0	100.0	0.0
2605.0	2300.0	140.0	0.0
2605.0	2300.0	170.0	0.0
2605.0	2300.0	200.0	0.0
2605.0	2300.0	240.0	0.0
2605.0	2300.0	280.0	0.0
2605.0	2300.0	300.0	0.0
2605.0	2300.0	320.0	0.0
2605.0	2300.0	340.0	0.0
2605.0	2300.0	360.0	0.0
2605.0	2300.0	380.0	0.0
2605.0	2300.0	400.0	0.0
2605.0	2300.0	430.0	0.0
2605.0	2300.0	480.0	0.0288
2605.0	2350.0	50.0	0.0
2605.0	2350.0	70.0	0.0
2605.0	2350.0	100.0	0.0
2605.0	2350.0	140.0	0.0
2605.0	2350.0	170.0	0.0
2605.0	2350.0	200.0	0.0
2605.0	2350.0	240.0	0.0
2605.0	2350.0	280.0	0.0
2605.0	2350.0	300.0	0.0
2605.0	2350.0	320.0	0.0
2605.0	2350.0	340.0	0.0
2605.0	2350.0	360.0	0.0
2605.0	2350.0	380.0	0.0
2605.0	2350.0	400.0	0.0
2605.0	2350.0	430.0	0.0
2605.0	2350.0	480.0	0.0233
2605.0	2400.0	50.0	0.0
2605.0	2400.0	70.0	0.0
2605.0	2400.0	100.0	0.0
2605.0	2400.0	140.0	0.0
2605.0	2400.0	170.0	0.0
2605.0	2400.0	200.0	0.0
2605.0	2400.0	240.0	0.0
2605.0	2400.0	280.0	0.0
2605.0	2400.0	300.0	0.0
2605.0	2400.0	320.0	0.0
2605.0	2400.0	340.0	0.0
2605.0	2400.0	360.0	0.0
2605.0	2400.0	380.0	0.0
2605.0	2400.0	400.0	0.0
2605.0	2400.0	430.0	0.0
2605.0	2400.0	480.0	0.0171
2605.0	2450.0	50.0	0.0
2605.0	2450.0	70.0	0.0
2605.0	2450.0	100.0	0.0
2605.0	2450.0	140.0	0.0
2605.0	2450.0	170.0	0.0
2605.0	2450.0	200.0	0.0
2605.0	2450.0	240.0	0.0
2605.0	2450.0	280.0	0.0
2605.0	2450.0	300.0	0.0
2605.0	2450.0	320.0	0.0
2605.0	2450.0	340.0	0.0
2605.0	2450.0	360.0	0.0
2605.0	2450.0	380.0	0.0
2605.0	2450.0	400.0	0.0
2605.0	2450.0	430.0	0.0
2605.0	2450.0	480.0	0.0128
2605.0	2500.0	50.0	0.0
2605.0	2500.0	70.0	0.0
2605.0	2500.0	100.0	0.0
2605.0	2500.0	140.0	0.0
2605.0	2500.0	170.0	0.0
2605.0	2500.0	200.0	0.0
2605.0	2500.0	240.0	0.0
2605.0	2500.0	280.0	0.0
2605.0	2500.0	300.0	0.0
2605.0	2500.0	320.0	0.0
2605.0	2500.0	340.0	0.0
2605.0	2500.0	360.0	0.0
2605.0	2500.0	380.0	0.0
2605.0	2500.0	400.0	0.0
2605.0	2500.0	430.0	0.0
2605.0	2500.0	480.0	0.0104
2605.0	2550.0	50.0	0.0
2605.0	2550.0	70.0	0.0
2605.0	2550.0	100.0	0.0
2605.0	2550.0	140.0	0.0
2605.0	2550.0	170.0	0.0
2605.0	2550.0	200.0	0.0
2605.0	2550.0	240.0	0.0
2605.0	2550.0	280.0	0.0
2605.0	2550.0	300.0	0.0
2605.0	2550.0	320.0	0.0
2605.0	2550.0	340.0	0.0
2605.0	2550.0	360.0	0.0
2605.0	2550.0	380.0	0.0
2605.0	2550.0	400.0	0.0
2605.0	2550.0	430.0	0.0
2605.0	2550.0	480.0	0.00778
2605.0	2600.0	50.0	0.0
2605.0	2600.0	70.0	0.0
2605.0	2600.0	100.0	0.0
2605.0	2600.0	140.0	0.0
2605.0	2600.0	170.0	0.0
2605.0	2600.0	200.0	0.0
2605.0	2600.0	240.0	0.0
2605.0	2600.0	280.0	0.0
2605.0	2600.0	300.0	0.0
2605.0	2600.0	320.0	0.0
2605.0	2600.0	340.0	0.0
2605.0	2600.0	360.0	0.0
2605.0	2600.0	380.0	0.0
2605.0	2600.0	400.0	0.0
2605.0	2600.0	430.0	0.0
2605.0	2600.0	480.0	0.00611
2605.0	2600.0	2590.0	0.00682
2955.0	150.0	50.0	0.0
2955.0	150.0	70.0	0.0
2955.0	150.0	100.0	0.0
2955.0	150.0	140.0	0.0
2955.0	200.0	50.0	0.0
2955.0	200.0	70.0	0.0
2955.0	200.0	100.0	0.0
2955.0	200.0	140.0	0.0
2955.0	200.0	170.0	0.0
2955.0	250.0	50.0	0.0
2955.0	250.0	70.0	0.0
2955.0	250.0	100.0	0.0
2955.0	250.0	140.0	0.0
2955.0	250.0	170.0	0.0
2955.0	250.0	200.0	0.0
2955.0	250.0	240.0	0.0
2955.0	300.0	50.0	0.0
2955.0	300.0	70.0	0.0
2955.0	300.0	100.0	0.0
2955.0	300.0	140.0	0.0
2955.0	300.0	170.0	0.0
2955.0	300.0	200.0	0.0
2955.0	300.0	240.0	0.0
2955.0	300.0	280.0	0.0
2955.0	350.0	50.0	0.0
2955.0	350.0	70.0	0.0
2955.0	350.0	100.0	0.0
2955.0	350.0	140.0	0.0
2955.0	350.0	170.0	0.0
2955.0	350.0	200.0	0.0
2955.0	350.0	240.0	0.0
2955.0	350.0	280.0	0.0
2955.0	350.0	300.0	0.0
2955.0	350.0	320.0	0.0
2955.0	350.0	340.0	0.0
2955.0	400.0	50.0	0.0
2955.0	400.0	70.0	0.0
2955.0	400.0	100.0	0.0
2955.0	400.0	140.0	0.0
2955.0	400.0	170.0	0.0
2955.0	400.0	200.0	0.0
2955.0	400.0	240.0	0.0
2955.0	400.0	280.0	0.0
2955.0	400.0	300.0	0.0
2955.0	400.0	320.0	0.0
2955.0	400.0	340.0	0.0
2955.0	400.0	360.0	0.0
2955.0	400.0	380.0	0.0
2955.0	450.0	50.0	0.0
2955.0	450.0	70.0	0.0
2955.0	450.0	100.0	0.0
2955.0	450.0	140.0	0.0
2955.0	450.0	170.0	0.0
2955.0	450.0	200.0	0.0
2955.0	450.0	240.0	0.0
2955.0	450.0	280.0	0.0
2955.0	450.0	300.0	0.0
2955.0	450.0	320.0	0.0
2955.0	450.0	340.0	0.0
2955.0	450.0	360.0	0.0
2955.0	450.0	380.0	0.0
2955.0	450.0	400.0	0.0
2955.0	450.0	430.0	0.0
2955.0	500.0	50.0	0.0
2955.0	500.0	70.0	0.0
2955.0	500.0	100.0	0.0
2955.0	500.0	140.0	0.0
2955.0	500.0	170.0	0.0
2955.0	500.0	200.0	0.0
2955.0	500.0	240.0	0.0
2955.0	500.0	280.0	0.0
2955.0	500.0	300.0	0.0
2955.0	500.0	320.0	0.0
2955.0	500.0	340.0	0.0
2955.0	500.0	360.0	0.0
2955.0	500.0	380.0	0.0
2955.0	500.0	400.0	0.0
2955.0	500.0	430.0	0.0
2955.0	500.0	480.0	0.00285
2955.0	550.0	50.0	0.0
2955.0	550.0	70.0	0.0
2955.0	550.0	100.0	0.0
2955.0	550.0	140.0	0.0
2955.0	550.0	170.0	0.0
2955.0	550.0	200.0	0.0
2955.0	550.0	240.0	0.0
2955.0	550.0	280.0	0.0
2955.0	550.0	300.0	0.0
2955.0	550.0	320.0	0.0
2955.0	550.0	340.0	0.0
2955.0	550.0	360.0	0.0
2955.0	550.0	380.0	0.0
2955.0	550.0	400.0	0.0
2955.0	550.0	430.0	0.0
2955.0	550.0	480.0	0.0084
2955.0	600.0	50.0	0.0
2955.0	600.0	70.0	0.0
2955.0	600.0	100.0	0.0
2955.0	600.0	140.0	0.0
2955.0	600.0	200.0	0.0
2955.0	600.0	240.0	0.0
2955.0	600.0	280.0	0.0
2955.0	600.0	300.0	0.0
2955.0	600.0	320.0	0.0
2955.0	600.0	340.0	0.0
2955.0	600.0	360.0	0.0
2955.0	600.0	380.0	0.0
2955.0	600.0	400.0	0.0
2955.0	600.0	430.0	0.0
2955.0	600.0	480.0	0.027
2955.0	650.0	50.0	0.0
2955.0	650.0	70.0	0.0
2955.0	650.0	100.0	0.0
2955.0	650.0	140.0	0.0
2955.0	650.0	340.0	0.0
2955.0	650.0	360.0	0.0
2955.0	650.0	380.0	0.0
2955.0	650.0	400.0	0.0
2955.0	650.0	430.0	0.0
2955.0	650.0	480.0	0.065
2955.0	650.0	640.0	0.0318
2955.0	700.0	50.0	0.0
2955.0	700.0	70.0	0.0
2955.0	700.0	100.0	0.0
2955.0	700.0	140.0	0.0
2955.0	700.0	480.0	0.123
2955.0	700.0	640.0	0.0692
2955.0	750.0	50.0	0.0
2955.0	750.0	70.0	0.0
2955.0	750.0	100.0	0.0
2955.0	750.0	140.0	0.0
2955.0	750.0	170.0	0.0
2955.0	750.0	640.0	0.122
2955.0	800.0	50.0	0.0
2955.0	800.0	70.0	0.0
2955.0	800.0	100.0	0.0
2955.0	800.0	140.0	0.0
2955.0	800.0	170.0	0.0
2955.0	800.0	200.0	0.0
2955.0	800.0	280.0	0.0
2955.0	800.0	300.0	0.0
2955.0	800.0	320.0	0.0
2955.0	800.0	340.0	0.0
2955.0	800.0	360.0	0.0
2955.0	800.0	380.0	0.0
2955.0	800.0	400.0	0.0
2955.0	800.0	430.0	0.0
2955.0	800.0	480.0	0.253
2955.0	800.0	640.0	0.187
2955.0	850.0	50.0	0.0
2955.0	850.0	70.0	0.0
2955.0	850.0	100.0	0.0
2955.0	850.0	140.0	0.0
2955.0	850.0	170.0	0.0
2955.0	850.0	200.0	0.0
2955.0	900.0	50.0	0.0
2955.0	900.0	70.0	0.0
2955.0	900.0	100.0	0.0
2955.0	900.0	140.0	0.0
2955.0	900.0	170.0	0.0
2955.0	900.0	200.0	0.0
2955.0	950.0	50.0	0.0
2955.0	950.0	70.0	0.0
2955.0	950.0	100.0	0.0
2955.0	950.0	140.0	0.0
2955.0	950.0	170.0	0.0
2955.0	950.0	200.0	0.0
2955.0	1000.0	50.0	0.0
2955.0	1000.0	70.0	0.0
2955.0	1000.0	100.0	0.0
2955.0	1000.0	140.0	0.0
2955.0	1000.0	170.0	0.0
2955.0	1000.0	200.0	0.0
2955.0	1050.0	50.0	0.0
2955.0	1050.0	70.0	0.0
2955.0	1050.0	100.0	0.0
2955.0	1050.0	140.0	0.0
2955.0	1050.0	170.0	0.0
2955.0	1050.0	200.0	0.0
2955.0	1050.0	240.0	0.0
2955.0	1100.0	50.0	0.0
2955.0	1100.0	70.0	0.0
2955.0	1100.0	100.0	0.0
2955.0	1100.0	140.0	0.0
2955.0	1100.0	170.0	0.0
2955.0	1100.0	200.0	0.0
2955.0	1100.0	240.0	0.0
2955.0	1100.0	280.0	0.0
2955.0	1100.0	300.0	0.0
2955.0	1100.0	320.0	0.0
2955.0	1100.0	340.0	0.0
2955.0	1100.0	360.0	0.0
2955.0	1100.0	380.0	0.0
2955.0	1100.0	400.0	0.0
2955.0	1100.0	430.0	0.0
2955.0	1100.0	480.0	0.366
2955.0	1100.0	640.0	0.472
2955.0	1100.0	850.0	0.493
2955.0	1100.0	960.0	0.461
2955.0	1150.0	50.0	0.0
2955.0	1150.0	70.0	0.0
2955.0	1150.0	100.0	0.0
2955.0	1150.0	140.0	0.0
2955.0	1150.0	170.0	0.0
2955.0	1150.0	200.0	0.0
2955.0	1150.0	240.0	0.0
2955.0	1200.0	50.0	0.0
2955.0	1200.0	70.0	0.0
2955.0	1200.0	100.0	0.0
2955.0	1200.0	140.0	0.0
2955.0	1200.0	170.0	0.0
2955.0	1200.0	200.0	0.0
2955.0	1200.0	240.0	0.0
2955.0	1200.0	280.0	0.0
2955.0	1250.0	50.0	0.0
2955.0	1250.0	70.0	0.0
2955.0	1250.0	100.0	0.0
2955.0	1250.0	140.0	0.0
2955.0	1250.0	170.0	0.0
2955.0	1250.0	200.0	0.0
2955.0	1250.0	240.0	0.0
2955.0	1250.0	280.0	0.0
2955.0	1300.0	50.0	0.0
2955.0	1300.0	70.0	0.0
2955.0	1300.0	100.0	0.0
2955.0	1300.0	140.0	0.0
2955.0	1300.0	170.0	0.0
2955.0	1300.0	200.0	0.0
2955.0	1300.0	240.0	0.0
2955.0	1300.0	280.0	0.0
2955.0	1300.0	300.0	0.0
2955.0	1350.0	50.0	0.0
2955.0	1350.0	70.0	0.0
2955.0	1350.0	100.0	0.0
2955.0	1350.0	140.0	0.0
2955.0	1350.0	170.0	0.0
2955.0	1350.0	200.0	0.0
2955.0	1350.0	240.0	0.0
2955.0	1350.0	280.0	0.0
2955.0	1350.0	300.0	0.0
2955.0	1350.0	320.0	0.0
2955.0	1400.0	50.0	0.0
2955.0	1400.0	70.0	0.0
2955.0	1400.0	100.0	0.0
2955.0	1400.0	140.0	0.0
2955.0	1400.0	170.0	0.0
2955.0	1400.0	200.0	0.0
2955.0	1400.0	240.0	0.0
2955.0	1400.0	280.0	0.0
2955.0	1400.0	300.0	0.0
2955.0	1400.0	320.0	0.0
2955.0	1450.0	50.0	0.0
2955.0	1450.0	70.0	0.0
2955.0	1450.0	100.0	0.0
2955.0	1450.0	140.0	0.0
2955.0	1450.0	170.0	0.0
2955.0	1450.0	200.0	0.0
2955.0	1450.0	240.0	0.0
2955.0	1450.0	280.0	0.0
2955.0	1450.0	300.0	0.0
2955.0	1450.0	320.0	0.0
2955.0	1450.0	340.0	0.0
2955.0	1500.0	50.0	0.0
2955.0	1500.0	70.0	0.0
2955.0	1500.0	100.0	0.0
2955.0	1500.0	140.0	0.0
2955.0	1500.0	170.0	0.0
2955.0	1500.0	200.0	0.0
2955.0	1500.0	240.0	0.0
2955.0	1500.0	280.0	0.0
2955.0	1500.0	300.0	0.0
2955.0	1500.0	320.0	0.0
2955.0	1500.0	340.0	0.0
2955.0	1500.0	360.0	0.0
2955.0	1500.0	380.0	0.0
2955.0	1500.0	400.0	0.0
2955.0	1500.0	430.0	0.0
2955.0	1500.0	480.0	0.35
2955.0	1500.0	640.0	0.482
2955.0	1500.0	850.0	0.556
2955.0	1500.0	960.0	0.554
2955.0	1500.0	1100.0	0.522
2955.0	1500.0	1400.0	0.323
2955.0	1550.0	50.0	0.0
2955.0	1550.0	70.0	0.0
2955.0	1550.0	100.0	0.0
2955.0	1550.0	140.0	0.0
2955.0	1550.0	170.0	0.0
2955.0	1550.0	200.0	0.0
2955.0	1550.0	240.0	0.0
2955.0	1550.0	280.0	0.0
2955.0	1550.0	300.0	0.0
2955.0	1550.0	320.0	0.0
2955.0	1550.0	340.0	0.0
2955.0	1550.0	360.0	0.0
2955.0	1600.0	50.0	0.0
2955.0	1600.0	70.0	0.0
2955.0	1600.0	100.0	0.0
2955.0	1600.0	140.0	0.0
2955.0	1600.0	170.0	0.0
2955.0	1600.0	200.0	0.0
2955.0	1600.0	240.0	0.0
2955.0	1600.0	280.0	0.0
2955.0	1600.0	300.0	0.0
2955.0	1600.0	320.0	0.0
2955.0	1600.0	340.0	0.0
2955.0	1600.0	360.0	0.0
2955.0	1600.0	380.0	0.0
2955.0	1650.0	50.0	0.0
2955.0	1650.0	70.0	0.0
2955.0	1650.0	100.0	0.0
2955.0	1650.0	140.0	0.0
2955.0	1650.0	170.0	0.0
2955.0	1650.0	200.0	0.0
2955.0	1650.0	240.0	0.0
2955.0	1650.0	280.0	0.0
2955.0	1650.0	300.0	0.0
2955.0	1650.0	320.0	0.0
2955.0	1650.0	340.0	0.0
2955.0	1650.0	360.0	0.0
2955.0	1650.0	380.0	0.0
2955.0	1700.0	50.0	0.0
2955.0	1700.0	70.0	0.0
2955.0	1700.0	100.0	0.0
2955.0	1700.0	140.0	0.0
2955.0	1700.0	170.0	0.0
2955.0	1700.0	200.0	0.0
2955.0	1700.0	240.0	0.0
2955.0	1700.0	280.0	0.0
2955.0	1700.0	300.0	0.0
2955.0	1700.0	320.0	0.0
2955.0	1700.0	340.0	0.0
2955.0	1700.0	360.0	0.0
2955.0	1700.0	380.0	0.0
2955.0	1700.0	400.0	0.0
2955.0	1750.0	50.0	0.0
2955.0	1750.0	70.0	0.0
2955.0	1750.0	100.0	0.0
2955.0	1750.0	140.0	0.0
2955.0	1750.0	170.0	0.0
2955.0	1750.0	200.0	0.0
2955.0	1750.0	240.0	0.0
2955.0	1750.0	280.0	0.0
2955.0	1750.0	300.0	0.0
2955.0	1750.0	320.0	0.0
2955.0	1750.0	340.0	0.0
2955.0	1750.0	360.0	0.0
2955.0	1750.0	380.0	0.0
2955.0	1750.0	400.0	0.0
2955.0	1800.0	50.0	0.0
2955.0	1800.0	70.0	0.0
2955.0	1800.0	100.0	0.0
2955.0	1800.0	140.0	0.0
2955.0	1800.0	170.0	0.0
2955.0	1800.0	200.0	0.0
2955.0	1800.0	240.0	0.0
2955.0	1800.0	280.0	0.0
2955.0	1800.0	300.0	0.0
2955.0	1800.0	320.0	0.0
2955.0	1800.0	340.0	0.0
2955.0	1800.0	360.0	0.0
2955.0	1800.0	380.0	0.0
2955.0	1800.0	400.0	0.0
2955.0	1800.0	430.0	0.0
2955.0	1800.0	480.0	0.24
2955.0	1800.0	640.0	0.456
2955.0	1800.0	850.0	0.559
2955.0	1800.0	960.0	0.55
2955.0	1800.0	1100.0	0.499
2955.0	1800.0	1400.0	0.27
2955.0	1800.0	1500.0	0.211
2955.0	1800.0	1700.0	0.183
2955.0	1850.0	50.0	0.0
2955.0	1850.0	70.0	0.0
2955.0	1850.0	100.0	0.0
2955.0	1850.0	140.0	0.0
2955.0	1850.0	170.0	0.0
2955.0	1850.0	200.0	0.0
2955.0	1850.0	240.0	0.0
2955.0	1850.0	280.0	0.0
2955.0	1850.0	300.0	0.0
2955.0	1850.0	320.0	0.0
2955.0	1850.0	340.0	0.0
2955.0	1850.0	360.0	0.0
2955.0	1850.0	380.0	0.0
2955.0	1850.0	400.0	0.0
2955.0	1850.0	430.0	0.0
2955.0	1900.0	50.0	0.0
2955.0	1900.0	70.0	0.0
2955.0	1900.0	100.0	0.0
2955.0	1900.0	140.0	0.0
2955.0	1900.0	170.0	0.0
2955.0	1900.0	200.0	0.0
2955.0	1900.0	240.0	0.0
2955.0	1900.0	280.0	0.0
2955.0	1900.0	300.0	0.0
2955.0	1900.0	320.0	0.0
2955.0	1900.0	340.0	0.0
2955.0	1900.0	360.0	0.0
2955.0	1900.0	380.0	0.0
2955.0	1900.0	400.0	0.0
2955.0	1900.0	430.0	0.0
2955.0	1900.0	480.0	0.183
2955.0	1900.0	640.0	0.422
2955.0	1900.0	850.0	0.562
2955.0	1900.0	960.0	0.554
2955.0	1900.0	1100.0	0.501
2955.0	1900.0	1400.0	0.256
2955.0	1900.0	1500.0	0.195
2955.0	1900.0	1700.0	0.163
2955.0	1950.0	50.0	0.0
2955.0	1950.0	70.0	0.0
2955.0	1950.0	100.0	0.0
2955.0	1950.0	140.0	0.0
2955.0	1950.0	170.0	0.0
2955.0	1950.0	200.0	0.0
2955.0	1950.0	240.0	0.0
2955.0	1950.0	280.0	0.0
2955.0	1950.0	300.0	0.0
2955.0	1950.0	320.0	0.0
2955.0	1950.0	340.0	0.0
2955.0	1950.0	360.0	0.0
2955.0	1950.0	380.0	0.0
2955.0	1950.0	400.0	0.0
2955.0	1950.0	430.0	0.0
2955.0	2000.0	50.0	0.0
2955.0	2000.0	70.0	0.0
2955.0	2000.0	100.0	0.0
2955.0	2000.0	140.0	0.0
2955.0	2000.0	170.0	0.0
2955.0	2000.0	200.0	0.0
2955.0	2000.0	240.0	0.0
2955.0	2000.0	280.0	0.0
2955.0	2000.0	300.0	0.0
2955.0	2000.0	320.0	0.0
2955.0	2000.0	340.0	0.0
2955.0	2000.0	360.0	0.0
2955.0	2000.0	380.0	0.0
2955.0	2000.0	400.0	0.0
2955.0	2000.0	430.0	0.0
2955.0	2000.0	480.0	0.133
2955.0	2000.0	640.0	0.38
2955.0	2000.0	850.0	0.557
2955.0	2000.0	960.0	0.56
2955.0	2000.0	1100.0	0.511
2955.0	2000.0	1400.0	0.252
2955.0	2000.0	1500.0	0.188
2955.0	2000.0	1700.0	0.147
2955.0	2000.0	1900.0	0.0529
2955.0	2050.0	50.0	0.0
2955.0	2050.0	70.0	0.0
2955.0	2050.0	100.0	0.0
2955.0	2050.0	140.0	0.0
2955.0	2050.0	170.0	0.0
2955.0	2050.0	200.0	0.0
2955.0	2050.0	240.0	0.0
2955.0	2050.0	280.0	0.0
2955.0	2050.0	300.0	0.0
2955.0	2050.0	320.0	0.0
2955.0	2050.0	340.0	0.0
2955.0	2050.0	360.0	0.0
2955.0	2050.0	380.0	0.0
2955.0	2050.0	400.0	0.0
2955.0	2050.0	430.0	0.0
2955.0	2050.0	480.0	0.111
2955.0	2100.0	50.0	0.0
2955.0	2100.0	70.0	0.0
2955.0	2100.0	100.0	0.0
2955.0	2100.0	140.0	0.0
2955.0	2100.0	170.0	0.0
2955.0	2100.0	200.0	0.0
2955.0	2100.0	240.0	0.0
2955.0	2100.0	280.0	0.0
2955.0	2100.0	300.0	0.0
2955.0	2100.0	320.0	0.0
2955.0	2100.0	340.0	0.0
2955.0	2100.0	360.0	0.0
2955.0	2100.0	380.0	0.0
2955.0	2100.0	400.0	0.0
2955.0	2100.0	430.0	0.0
2955.0	2100.0	480.0	0.0901
2955.0	2150.0	50.0	0.0
2955.0	2150.0	70.0	0.0
2955.0	2150.0	100.0	0.0
2955.0	2150.0	140.0	0.0
2955.0	2150.0	170.0	0.0
2955.0	2150.0	200.0	0.0
2955.0	2150.0	240.0	0.0
2955.0	2150.0	280.0	0.0
2955.0	2150.0	300.0	0.0
2955.0	2150.0	320.0	0.0
2955.0	2150.0	340.0	0.0
2955.0	2150.0	360.0	0.0
2955.0	2150.0	380.0	0.0
2955.0	2150.0	400.0	0.0
2955.0	2150.0	430.0	0.0
2955.0	2150.0	480.0	0.0727
2955.0	2200.0	50.0	0.0
2955.0	2200.0	70.0	0.0
2955.0	2200.0	100.0	0.0
2955.0	2200.0	140.0	0.0
2955.0	2200.0	170.0	0.0
2955.0	2200.0	200.0	0.0
2955.0	2200.0	240.0	0.0
2955.0	2200.0	280.0	0.0
2955.0	2200.0	300.0	0.0
2955.0	2200.0	320.0	0.0
2955.0	2200.0	340.0	0.0
2955.0	2200.0	360.0	0.0
2955.0	2200.0	380.0	0.0
2955.0	2200.0	400.0	0.0
2955.0	2200.0	430.0	0.0
2955.0	2200.0	480.0	0.0589
2955.0	2250.0	50.0	0.0
2955.0	2250.0	70.0	0.0
2955.0	2250.0	100.0	0.0
2955.0	2250.0	140.0	0.0
2955.0	2250.0	170.0	0.0
2955.0	2250.0	200.0	0.0
2955.0	2250.0	240.0	0.0
2955.0	2250.0	280.0	0.0
2955.0	2250.0	300.0	0.0
2955.0	2250.0	320.0	0.0
2955.0	2250.0	340.0	0.0
2955.0	2250.0	360.0	0.0
2955.0	2250.0	380.0	0.0
2955.0	2250.0	400.0	0.0
2955.0	2250.0	430.0	0.0
2955.0	2250.0	480.0	0.0418
2955.0	2300.0	50.0	0.0
2955.0	2300.0	70.0	0.0
2955.0	2300.0	100.0	0.0
2955.0	2300.0	140.0	0.0
2955.0	2300.0	170.0	0.0
2955.0	2300.0	200.0	0.0
2955.0	2300.0	240.0	0.0
2955.0	2300.0	280.0	0.0
2955.0	2300.0	300.0	0.0
2955.0	2300.0	320.0	0.0
2955.0	2300.0	340.0	0.0
2955.0	2300.0	360.0	0.0
2955.0	2300.0	380.0	0.0
2955.0	2300.0	400.0	0.0
2955.0	2300.0	430.0	0.0
2955.0	2300.0	480.0	0.0321
2955.0	2350.0	50.0	0.0
2955.0	2350.0	70.0	0.0
2955.0	2350.0	100.0	0.0
2955.0	2350.0	140.0	0.0
2955.0	2350.0	170.0	0.0
2955.0	2350.0	200.0	0.0
2955.0	2350.0	240.0	0.0
2955.0	2350.0	280.0	0.0
2955.0	2350.0	300.0	0.0
2955.0	2350.0	320.0	0.0
2955.0	2350.0	340.0	0.0
2955.0	2350.0	360.0	0.0
2955.0	2350.0	380.0	0.0
